date,f1,f2,fips
2020-06-24,-0.0989718461538461,0.1947187692307692,12
2020-06-25,-0.0949918461538461,0.1936618461538461,12
2020-06-26,-0.0877346153846153,0.185338923076923,12
2020-06-27,-0.0573726153846153,0.2155924615384615,12
2020-06-28,-0.0543066153846153,0.2475332307692307,12
2020-06-29,-0.0880901538461538,0.2042384615384615,12
2020-06-30,-0.0915107692307692,0.2005641538461538,12
2020-07-01,-0.085964923076923,0.1954206153846154,12
2020-07-02,-0.0610406153846153,0.1898712307692307,12
2020-07-03,-0.1175724615384615,0.194656,12
2020-07-04,-0.1944075384615384,0.2343938461538461,12
2020-07-05,-0.081644,0.2536535384615384,12
2020-07-06,-0.1038167692307692,0.2133690769230769,12
2020-07-07,-0.1183999999999999,0.2080032307692307,12
2020-07-08,-0.1195047692307692,0.2023586153846154,12
2020-07-09,-0.1055195384615384,0.1984507692307692,12
2020-07-10,-0.1137953846153846,0.1924236923076923,12
2020-07-11,-0.0932861538461538,0.2249073846153846,12
2020-07-12,-0.0822546969696969,0.2577940909090909,12
2020-07-13,-0.097068923076923,0.2069476923076923,12
2020-07-14,-0.1109464615384615,0.2081866153846153,12
2020-07-15,-0.1165827692307692,0.205402,12
2020-07-16,-0.1206199999999999,0.2024090769230769,12
2020-07-17,-0.1117084615384615,0.1942893846153846,12
2020-07-18,-0.0830430769230769,0.2226364615384615,12
2020-07-19,-0.0743973846153846,0.2560238461538461,12
2020-07-20,-0.106686923076923,0.2110113846153846,12
2020-03-23,-0.211809420289855,0.2251531884057971,13
2020-03-24,-0.2174592700729926,0.2284523357664233,13
2020-03-25,-0.2118443795620437,0.2132410218978102,13
2020-03-26,-0.1842458394160583,0.2101503649635036,13
2020-03-27,-0.2157848175182481,0.1999745255474452,13
2020-03-28,-0.2326661870503596,0.2328476258992805,13
2020-03-29,-0.2459386330935251,0.2767656115107913,13
2020-03-30,-0.1997836496350364,0.2179783211678832,13
2020-03-31,-0.2278978102189781,0.2393270802919708,13
2020-04-01,-0.195706304347826,0.2096242753623188,13
2020-04-02,-0.1487110869565217,0.1991223188405796,13
2020-04-03,-0.2198348920863309,0.1998982014388489,13
2020-04-04,-0.3600270289855072,0.2772249275362318,13
2020-04-05,-0.3506287234042552,0.3148921276595744,13
2020-04-06,-0.2541925179856115,0.2380009352517985,13
2020-04-07,-0.2418165217391304,0.2411960144927536,13
2020-04-08,-0.2673681159420289,0.2406518115942029,13
2020-04-09,-0.2326038405797101,0.2311759420289854,13
2020-04-10,-0.2656372142857142,0.2190572142857142,13
2020-04-11,-0.2652990714285714,0.2374750714285713,13
2020-04-12,-0.3710491428571428,0.3257736428571428,13
2020-04-13,-0.2560705,0.2334560714285714,13
